accept_ratio,acceptance_trend_slope,accepted_indices,accepted_len,attention_mass_covered,cloud_finish_ts_ms,cloud_guidance_generation_time_ms,cloud_receive_ts_ms,cloud_selected_count,cloud_selected_token_count,cloud_target_verify_time_ms,correction_token_id,cuda_memory_allocated_mb,draft_entropy,draft_tokens,draft_top1_confidence,draft_top1_top2_margin,draft_tree_actual_depth,draft_tree_max_depth,draft_tree_nodes,edge_finish_ts_ms,edge_start_ts_ms,full_kv_tokens,generated_token_offset,generation_phase,guidance_jaccard,kv_append_ms,kv_select_ms,method,network,network_time_ms,pipeline_built,pipeline_hit,pipeline_reuse,pipeline_wait_ms,previous_selected_chunk_ids,prompt_id,prompt_type,rejected_position,request_id,request_payload_bytes,response_payload_bytes,retrieval,retrieve_every_n_steps,retrieve_top_k,round,selected_chunk_ids,selected_full_ratio,tokens_since_guidance_update,top_attention_token_indices,tree_construct_ms,verify_elapsed_ms,working_kv_tokens
0.03125,-3.5,[0],1,,1781073662567.1516,0.0,1781073662385.3713,0,0,181.77919799927622,330,10462.4462890625,3.753187656402588,32,0.4269280731678009,0.3859570287168026,4,6,32,1781073662575.8865,1781073662371.4214,4112,49,early,0.9411764705882353,33.19720499894174,0.09285099986300338,observability_fixed_R16_k16,good,22.68445099980454,0,False,False,0.0,"[0, 2, 10, 21, 39, 45, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63, 64]",2,pg19,1,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21490,764,False,16,16,13,"[0, 2, 10, 21, 39, 45, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63]",0.1517509727626459,48,[],210.75526700042246,204.46364899908076,624
0.0,-3.5,[],0,,1781073663032.2334,0.0,1781073662845.6033,0,0,186.6289540012076,85376,10459.54833984375,6.534547805786133,32,0.023720242083072662,0.00212271511554718,3,6,32,1781073663041.713,1781073662830.3745,4114,51,early,0.9411764705882353,32.43636000115657,0.0811789996078005,observability_fixed_R16_k16,good,24.706734999199398,0,False,False,0.0,"[0, 2, 10, 21, 39, 45, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63, 64]",2,pg19,0,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21491,763,False,16,16,14,"[0, 2, 10, 21, 39, 45, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63]",0.15216334467671366,49,[],221.014157999889,211.335689000407,626
0.09375,0.5,"[0, 6, 14]",3,,1781073663518.5337,0.0,1781073663335.9578,0,0,182.57506099871534,74934,10458.96875,1.7490739822387695,32,0.5810558795928955,0.46300721168518066,5,6,32,1781073663527.5325,1781073663320.3418,4115,52,early,0.9411764705882353,31.565051998768467,0.08317599895235617,observability_fixed_R16_k16,good,24.61303200107068,0,False,False,0.0,"[0, 2, 10, 21, 39, 45, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63, 64]",2,pg19,3,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21487,778,False,16,16,15,"[0, 2, 10, 21, 39, 45, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63]",0.15236938031591737,53,[],245.80374299875984,207.18809299978602,627
0.15625,2.5,"[0, 4, 9, 21, 29]",5,0.8934395909309387,1781073664223.454,187.08051500107103,1781073663788.8071,16,989,434.64761399991403,6707,10460.70751953125,0.003538762219250202,32,0.9996590614318848,0.9994492058467586,6,6,32,1781073664232.2698,1781073663774.1113,4119,56,early,0.5,33.25171899996349,0.08886100113159046,observability_fixed_R16_k16,good,23.50590099922556,0,False,False,0.0,"[0, 2, 10, 21, 39, 45, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63, 64]",2,pg19,5,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21490,983,True,16,16,16,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.153192522456907,59,"[0, 4124, 4123, 4122, 4121, 4119, 4120, 4100, 4114, 4113, 4116, 3971, 4118, 4117, 3970, 4108]",212.33291000135068,458.1535149991396,631
0.15625,2.75,"[0, 12, 21, 27, 31]",5,,1781073664590.118,0.0,1781073664498.0425,0,0,92.07393399992725,198,10461.86669921875,3.6037545204162598,32,0.2518044710159302,0.14006690680980682,5,6,32,1781073664598.6792,1781073664484.026,4125,62,early,1.0,33.21319299902825,4.213410999000189,observability_fixed_R16_k16,good,22.57836099852284,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",2,pg19,5,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21544,784,False,16,16,17,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.13115151515151516,6,[],213.03009300027043,114.65229499845009,541
0.15625,1.75,"[0, 1, 16, 24, 30]",5,,1781073665048.6677,0.0,1781073664860.9797,0,0,187.68605000150274,1330,10461.86669921875,0.013306687586009502,32,0.9987775683403015,0.9981708665727638,5,6,32,1781073665057.7031,1781073664846.6816,4131,68,early,1.0,34.60276100122428,3.9274840000871336,observability_fixed_R16_k16,good,23.33235999867611,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",2,pg19,5,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21554,787,False,16,16,18,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.13241345921084482,12,[],208.64263899966318,211.01841000017885,547
0.1875,1.5,"[0, 3, 7, 11, 14, 22]",6,,1781073665510.3296,0.0,1781073665328.2021,0,0,182.1257230003539,2379,10461.86669921875,0.34794577956199646,32,0.9432843327522278,0.9267986416816711,6,6,32,1781073665519.1057,1781073665313.973,4137,74,early,1.0,33.628745999521925,0.08396299926971551,observability_fixed_R16_k16,good,23.00162299980002,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21582,789,False,16,16,19,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.13367174280879865,19,[],221.60501500002283,205.12734600015392,553
0.1875,0.75,"[1, 5, 10, 20, 25, 29]",6,,1781073666017.0952,0.0,1781073665827.7266,0,0,189.36694799958786,330,10462.4462890625,1.1282665729522705,32,0.7343512773513794,0.5755366683006287,6,6,32,1781073666025.9827,1781073665813.313,4144,81,early,1.0,49.57788600040658,0.11492999874462839,observability_fixed_R16_k16,good,23.297842999454588,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21614,792,False,16,16,20,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.13513513513513514,26,[],243.20040800012066,212.66479099904245,560
0.0,-5.5,[],0,,1781073666469.3145,0.0,1781073666286.8481,0,0,182.46481200003473,4370,10462.4462890625,5.449641704559326,32,0.14213815331459045,0.10077359527349472,5,6,32,1781073666478.4822,1781073666272.9336,4151,88,early,1.0,32.90301499873749,0.06951800060051028,observability_fixed_R16_k16,good,23.079169000993716,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",2,pg19,0,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21633,764,False,16,16,21,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.13659359190556492,27,[],212.83669100012048,205.54398100102844,567
0.1875,1.75,"[0, 1, 3, 6, 8, 18]",6,,1781073667004.211,0.0,1781073666814.6074,0,0,189.60229300137144,323,10458.96875,0.01518742274492979,32,0.9980999827384949,0.9965273857815191,6,6,32,1781073667013.5415,1781073666800.1716,4152,89,early,1.0,40.92202600077144,0.10044000009656884,observability_fixed_R16_k16,good,23.764727999150637,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21634,785,False,16,16,22,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.13680154142581888,34,[],279.2611559998477,213.36702100052207,568
0.1875,1.5,"[0, 8, 16, 22, 26, 29]",6,,1781073667557.0012,0.0,1781073667362.4822,0,0,194.51820100039185,330,10462.4462890625,1.6942875385284424,32,0.6996464729309082,0.6562956720590591,6,6,32,1781073667566.1536,1781073667347.6016,4159,96,early,1.0,43.754385000283946,0.15000399980635848,observability_fixed_R16_k16,good,24.02946499933023,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21675,792,False,16,16,23,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.13825438807405627,41,[],288.58271700119076,218.54766599972208,575
0.09375,-1.5,"[4, 14, 20]",3,,1781073668132.3445,0.0,1781073667925.0159,0,0,207.32747100009874,698,10462.4462890625,4.961816310882568,32,0.14568015933036804,0.04555574804544449,6,6,32,1781073668141.7742,1781073667910.1104,4166,103,early,0.9411764705882353,49.22618800083001,5.7844670009217225,observability_fixed_R16_k16,good,24.33374000065669,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,3,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21706,776,False,16,16,24,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.14738358137301968,45,[],287.64584499913326,231.66121100075543,614
0.15625,1.25,"[0, 10, 21, 28, 30]",5,,1781073668684.4714,0.0,1781073668492.5303,0,0,191.94069799959834,2379,10460.70751953125,5.215564727783203,32,0.10636495798826218,0.04669962450861931,5,6,32,1781073668694.3022,1781073668475.913,4170,107,early,0.9411764705882353,43.78176600039296,0.1008849994832417,observability_fixed_R16_k16,good,26.443355000083102,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,5,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21731,789,False,16,16,25,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.14820143884892087,51,[],288.66830300103175,218.38405299968144,618
0.1875,1.0,"[1, 5, 13, 22, 26, 30]",6,,1781073669223.913,0.0,1781073669035.1316,0,0,188.78077400040638,76,10461.86669921875,1.5171822309494019,32,0.5131237506866455,0.17130959033966064,6,6,32,1781073669232.897,1781073669020.4797,4176,113,early,0.9411764705882353,42.921498001305736,0.10430699876451399,observability_fixed_R16_k16,good,23.63166299983277,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21748,787,False,16,16,26,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.14942528735632185,58,[],281.7672270011826,212.41243700023915,624
0.125,-1.0,"[2, 7, 14, 20]",4,,1781073669773.8765,0.0,1781073669581.0542,0,0,192.82097999894177,3364,10462.4462890625,1.2094647884368896,32,0.6888648271560669,0.5063338130712509,6,6,32,1781073669782.9673,1781073669566.1028,4183,120,early,0.9411764705882353,43.832954001118196,0.10924599882855546,observability_fixed_R16_k16,good,24.040412999966065,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,4,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21773,782,False,16,16,27,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.15084867320105189,63,[],287.9407269992953,216.86139299890783,631
0.1875,1.5,"[0, 5, 10, 17, 23, 28]",6,,1781073670330.006,0.0,1781073670136.3008,0,0,193.7045320009929,4411,10461.287109375,1.2298543453216553,32,0.5749078392982483,0.307550847530365,6,6,32,1781073670339.0903,1781073670120.9812,4188,125,early,0.9411764705882353,43.84635499991418,0.10962200030917302,observability_fixed_R16_k16,good,24.401647997365217,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21797,789,False,16,16,28,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.1518624641833811,70,[],292.6970079988678,218.10617999835813,636
0.09375,-2.25,"[0, 2, 4]",3,,1781073670825.601,0.0,1781073670640.2944,0,0,185.3025960008381,1994,10462.4462890625,0.09710711985826492,32,0.9825671315193176,0.9666854124516249,6,6,32,1781073670834.7754,1781073670625.9985,4195,132,early,0.9411764705882353,50.02007499933825,5.892426999707823,observability_fixed_R16_k16,good,23.4694809987559,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,3,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21810,770,False,16,16,29,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.1532777115613826,74,[],230.00331100047333,208.772076999594,643
0.1875,1.25,"[0, 1, 5, 9, 18, 28]",6,,1781073671284.0203,0.0,1781073671099.6074,0,0,184.41035199975886,653,10460.70751953125,0.03784492611885071,32,0.9948363304138184,0.9910169881768525,6,6,32,1781073671292.9631,1781073671085.0496,4199,136,early,0.9411764705882353,32.701239999369136,0.09707400022307411,observability_fixed_R16_k16,good,23.498487998949713,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21838,788,False,16,16,30,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.15408430578709217,81,[],216.25571099866647,207.90883999870857,647
0.1875,1.25,"[0, 1, 4, 14, 20, 25]",6,,1781073671733.8162,0.0,1781073671551.0242,0,0,182.79122300009476,330,10462.4462890625,0.010073445737361908,32,0.9990052580833435,0.9984078261768445,6,6,32,1781073671742.891,1781073671536.5833,4206,143,early,0.9411764705882353,32.401697999375756,0.0865339989104541,observability_fixed_R16_k16,good,23.511998000685708,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21873,789,False,16,16,31,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64]",0.15549215406562053,88,[],210.03694699902553,206.30322100078047,654
0.0,-5.25,[],0,0.8852596282958984,1781073672283.4448,98.84711700033222,1781073672002.5486,16,1014,280.89600000021164,1994,10462.4462890625,5.872308731079102,32,0.049373555928468704,0.004418421536684036,6,6,32,1781073672292.4338,1781073671988.1223,4213,150,early,0.5714285714285714,33.4673159995873,0.08051999975577928,observability_fixed_R16_k16,good,23.41082400016603,0,False,False,0.0,"[0, 9, 10, 22, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,0,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21888,965,True,16,16,32,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.15689532399715167,89,"[0, 4213, 4212, 4198, 4211, 4199, 4184, 4210, 4183, 4209, 4152, 4137, 4202, 4200, 4187, 4185]",210.49924100043427,304.3068240003777,661
0.15625,1.25,"[0, 1, 2, 4, 17]",5,,1781073672680.4426,0.0,1781073672559.0725,0,0,121.37010899823508,323,10458.96875,0.0672214925289154,32,0.9884892106056213,0.9776783343404531,6,6,32,1781073672689.9229,1781073672544.009,4214,151,early,1.0,31.21577099955175,4.2415450006956235,observability_fixed_R16_k16,good,24.539776002711733,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,5,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21902,781,False,16,16,33,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.1267204556241101,6,[],214.71205199850374,145.90988500094682,534
0.1875,1.75,"[0, 10, 18, 22, 25, 29]",6,,1781073673246.9495,0.0,1781073673052.9463,0,0,194.00103499901888,1782,10461.86669921875,3.0793347358703613,32,0.3622296154499054,0.28747931867837906,6,6,32,1781073673256.0627,1781073673037.827,4220,157,early,1.0,52.7093340006104,0.10892400132433977,observability_fixed_R16_k16,good,24.23141100007342,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21932,796,False,16,16,34,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.12796208530805686,13,[],293.5896950002643,218.2324459990923,540
0.1875,1.75,"[0, 4, 9, 14, 19, 23]",6,,1781073673812.0112,0.0,1781073673619.0847,0,0,192.92498600043473,13,10462.4462890625,1.5913783311843872,32,0.8170779943466187,0.7868472430855036,6,6,32,1781073673821.1174,1781073673604.2146,4227,164,early,0.9411764705882353,49.352873998941504,5.679851999957464,observability_fixed_R16_k16,good,23.974531999556348,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21974,788,False,16,16,35,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.1369765791341377,20,[],291.82816699903924,216.89951799999108,579
0.1875,1.75,"[0, 10, 20, 25, 28, 30]",6,,1781073674363.914,0.0,1781073674170.9963,0,0,192.91612399865699,330,10462.4462890625,3.2802956104278564,32,0.3202756345272064,0.22411146014928818,6,6,32,1781073674372.92,1781073674156.2556,4234,171,middle,0.9411764705882353,43.81731600005878,0.0951549991441425,observability_fixed_R16_k16,good,23.745040001813322,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,21992,790,False,16,16,36,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.13840340103920643,27,[],289.9361109994061,216.6611640004703,586
0.1875,0.25,"[0, 1, 5, 10, 16, 22]",6,,1781073674914.66,0.0,1781073674722.2166,0,0,192.4423830005253,11,10462.4462890625,0.1023126095533371,32,0.9913444519042969,0.9904544778401032,6,6,32,1781073674923.5593,1781073674707.4001,4241,178,middle,0.9411764705882353,44.0444279993244,0.09544000022287946,observability_fixed_R16_k16,good,23.714920000202255,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22016,783,False,16,16,37,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.13982551285074274,34,[],289.0636669999367,216.15730300072755,593
0.1875,0.0,"[0, 6, 12, 17, 22, 27]",6,,1781073675459.5107,0.0,1781073675269.2434,0,0,190.26610900073138,279,10462.4462890625,0.19995330274105072,32,0.9728760123252869,0.9660062347538769,6,6,32,1781073675468.4548,1781073675254.308,4248,185,middle,0.9411764705882353,42.824111000300036,0.09859499914455228,observability_fixed_R16_k16,good,23.877597999671707,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22045,791,False,16,16,38,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.14124293785310735,41,[],286.5710059995763,214.14370700040308,600
0.1875,0.0,"[0, 3, 6, 10, 14, 20]",6,,1781073676001.548,0.0,1781073675807.935,0,0,193.61353099884582,382,10462.4462890625,0.07065780460834503,32,0.9912972450256348,0.9870516182854772,6,6,32,1781073676010.2676,1781073675792.2239,4255,192,middle,0.9411764705882353,43.791262000013376,0.09842599865805823,observability_fixed_R16_k16,good,24.42713399977947,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22086,788,False,16,16,39,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.1426556991774383,48,[],278.89131200026895,218.0406649986253,607
0.1875,0.0,"[0, 14, 21, 25, 28, 30]",6,,1781073676470.7139,0.0,1781073676285.1826,0,0,185.52869800078042,981,10462.4462890625,3.9407622814178467,32,0.2210862934589386,0.12450084835290909,6,6,32,1781073676480.0522,1781073676270.9604,4262,199,middle,0.9411764705882353,37.05108900066989,4.215708999254275,observability_fixed_R16_k16,good,23.55962100045872,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,6,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22112,794,False,16,16,40,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.14406381980290944,55,[],218.48640700045507,209.08831900123914,614
0.125,-2.0,"[1, 2, 12, 22]",4,,1781073676925.0107,0.0,1781073676742.532,0,0,182.47620199872472,45862,10462.4462890625,0.5455378890037537,32,0.7881374359130859,0.5825394839048386,5,6,32,1781073676934.0723,1781073676727.9822,4269,206,middle,0.9411764705882353,34.32133999922371,0.07518299935327377,observability_fixed_R16_k16,good,23.610500002178014,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,4,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22138,783,False,16,16,41,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.14546732255797612,60,[],212.52576699953352,206.08670200090273,621
0.09375,-2.5,"[0, 1, 6]",3,,1781073677463.2014,0.0,1781073677279.286,0,0,183.91388099917094,537,10461.287109375,0.024078596383333206,32,0.9977942705154419,0.9972593851853162,6,6,32,1781073677472.6921,1781073677264.6982,4274,211,middle,0.9411764705882353,43.506855001396616,0.09918899922922719,observability_fixed_R16_k16,good,24.07585599939921,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,3,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22150,770,False,16,16,42,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.1464670098268601,64,[],285.7270249987778,207.98973699857015,626
0.0625,-2.75,"[0, 13]",2,,1781073678017.4512,0.0,1781073677824.2185,0,0,193.2312440003443,315,10460.70751953125,2.684279441833496,32,0.4610186219215393,0.2940487414598465,6,6,32,1781073678026.4841,1781073677809.4224,4278,215,middle,0.9411764705882353,46.913975000279606,0.10123600077349693,observability_fixed_R16_k16,good,23.826664999432978,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,2,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22173,767,False,16,16,43,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.14726507713884993,67,[],288.17609600082505,217.05790899977728,630
0.0,-3.75,[],0,,1781073678567.1042,0.0,1781073678374.6682,0,0,192.43549999919196,1657,10460.1279296875,4.242965221405029,32,0.3926521837711334,0.34114742651581764,6,6,32,1781073678576.089,1781073678359.5752,4281,218,middle,0.9411764705882353,43.48123599993414,0.10036700041382574,observability_fixed_R16_k16,good,24.075221001112368,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,0,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22175,763,False,16,16,44,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.14786264891380518,68,[],288.23618000024,216.51072100030433,633
0.125,1.75,"[0, 8, 14, 20]",4,,1781073679112.8665,0.0,1781073678921.977,0,0,190.88851600099588,537,10458.96875,2.7032902240753174,32,0.40579283237457275,0.18858756124973297,6,6,32,1781073679121.8171,1781073678906.6465,4282,219,middle,0.9411764705882353,41.34091599917156,0.09903200043481775,observability_fixed_R16_k16,good,24.278699998831144,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,4,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22186,779,False,16,16,45,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.14806165343297525,73,[],287.87076600019645,215.16721599982702,634
0.0,-2.25,[],0,,1781073679726.7288,0.0,1781073679524.9893,0,0,201.73842499934835,13694,10461.287109375,2.1909501552581787,32,0.6180942058563232,0.5317889153957367,6,6,32,1781073679735.828,1781073679509.7732,4287,224,middle,0.9411764705882353,43.403346000559395,0.10161099999095313,observability_fixed_R16_k16,good,24.313069001436816,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,0,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22216,766,False,16,16,46,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.1490552834149755,74,[],343.19936700012477,226.05149400078517,639
0.125,2.5,"[1, 6, 17, 24]",4,,1781073680267.508,0.0,1781073680086.7432,0,0,180.76359599945135,198,10458.96875,1.0703026056289673,32,0.610074520111084,0.3033097982406616,6,6,32,1781073680276.62,1781073680072.22,4288,225,middle,0.9411764705882353,41.44055600045249,0.10282300172548275,observability_fixed_R16_k16,good,23.63290300127119,0,False,False,0.0,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",2,pg19,4,9e72e1b1-63c9-4883-b970-90759cf7a7f6,22208,778,False,16,16,47,"[0, 41, 42, 51, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65]",0.14925373134328357,79,[],293.56144399935147,204.39649900072254,640
